CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
H0CA32168|JOHNSON, HOWARD ESQ|PAF|2010|CA|H|C||90062|LOS ANGELES|CA
H0CA32176|ALONSO, FRANCISCO|DEM|2009|CA|H|O|C00460519|91755|MONTEREY PARK|CA
H0CA32184|AGRELLA, CHRISTOPHER|LIB|2009|CA|H|O||91763|MONTCLAIR|CA
H0CA32192|ARIF, MOHAMMAD|PAF|2009|CA|H|O||90230|CULVER CITY|CA
H0CA32200|BLAKE, M. WAYNE|REP|2009|CA|H|O||91702|AZUSA|CA
H0CA32218|CHU, BETTY|REP|2009|CA|H|O|C00461079|91754|MONTEREY PARK|CA
H0CA32226|DURAN, BENITA|DEM|2009|CA|H|O||90063|EAST LOS ANGELES|CA
H0CA32234|ESTRADA, ANDRES|DEM|2009|CA|H|O||90063|LOS ANGELES|CA
H0CA32242|LYSENKO, STEFAN (CONTRERAS)|DEM|2009|CA|H|O||91413|VAN NUYS|CA
H0CA32259|MORRISON, WILLIAM (RODRIGUEZ)|REP|2009|CA|H|O||90033|LOS ANGELES|CA
H0CA32275|NADAL, RAFAEL F.|DEM|2009|CA|H|O||91770|ROSEMEAD|CA
H0CA32283|RATHBUN, TERRENCE (TERRY)|REP|2009|CA|H|O||91205|GLENDALE|CA
H0CA32291|SANTANA, SALVADOR|REP|2009|CA|H|O||91790|WEST COVINA|CA
H0CA32309|WONG, MARGARITA MARIE|DEM|2009|CA|H|O||91778|SAN GABRIEL|CA
H0CA32317|SCARBOROUGH, LARRY DEAN|REP|2009|CA|H|O|C00461319|90034|LOS ANGELES|CA
H0CA32325|SCHMERLING, EDWARD |REP|2010|CA|H|O|C00484337|91792|WEST COVINA|CA
H0CA33083|NEWELL, FELTON|DEM|2010|CA|H|O|C00460170|90036|LOS ANGELES|CA
H0CA33091|DEGROOT, BENJAMIN|IND|2010|CA|H|O|C00474023|90028|LOS ANGELES|CA
H0CA33109|EVANS, MERVIN LEON|DEM|2010|CA|H|O|C00474288|90016|LOS ANGELES|CA
H0CA33117|BASS, KAREN|DEM|2010|CA|H|O|C00476523|90017|LOS ANGELES|CA
H0CA33125|MANDEL, HOWARD C|DEM|2010|CA|H|O|C00478131|91502|BURBANK|CA
H0CA33133|JENNERJAHN, PHIL|REP|2010|CA|H|O||90038|LOS ANGELES|CA
H0CA33141|MONTOYA, LUIS|REP|2010|CA|H|O|C00480327|90019|LOS ANGELES|CA
H0CA33158|GRIFFIN, MORRIS F|DEM|2010|CA|H|O||90301|INGLEWOOD|CA
H0CA33174|ANDION, JAMES L|REP|2010|CA|H|O||90071|LOS ANGELES|CA
H0CA33182|MOSTERT, NICK JUAN|DEM|2010|CA|H|O|C00484444||LOS ANGELES|CA
H0CA34099|SANCHEZ, DAVID|DEM|2010|CA|H|C||90023|LOS ANGELES|CA
H0CA35112|BROWN, K BRUCE|REP|2010|CA|H|C|C00483560|90293|PLAYA DEL REY|CA
H0CA35120| EDMONDSON, SULEIMAN CHARLES|W|2010|CA|H|C||90249|GARDENA |CA
H0CA36128|KESTERSON, PETE|REP|2010|CA|H|C|C00467985|90277|REDONDO BEACH|CA
H0CA36136|FEIN, MATTIE|REP|2010|CA|H|C|C00470419|90278|REDONDO BEACH|CA
H0CA36144|SHARP, ANDREW JAMES|REP|2010|CA|H|C|C00481317|90815|LONG BEACH|CA
H0CA36151|PETERS, HERB|LIB|2010|CA|H|C||90745|CARSON|CA
H0CA37142|PONCHAK, TERRANCE|DEM|2010|CA|H|C|C00477596|90807|LONG BEACH|CA
H0CA37159|PARKER, STAR|REP|2010|CA|H|C|C00479352|90749|CARSON|CA
H0CA38066|SCHIPSKE, GERRIE|DEM|2008|CA|H|C|C00434977|90071|LOS ANGELES|CA
H0CA38116|VAUGHN, ROBERT WILLIAM|REP|2010|CA|H|C|C00482505|91016|MONROVIA|CA
H0CA38124|TURNER, TRACY LYNN|IND|2010|CA|H|C|C00481812|91403|SHERMAN OAKS|CA
H0CA38132|SMITH, CHRIS|REP|2010|CA|H|C||90262|LYNWOOD|CA
H0CA39080|ANDRE, LARRY STEVEN|REP|2010|CA|H|C|C00472118|90713|LAKEWOOD|CA
H0CA39098|SMITH, JOHN ALBERT|IND|2010|CA|H|C||90637|LAMIRADA|CA
H0CA42167|MCGROARTY, LEE|REP|2010|CA|H|C|C00467563|94710|CHINO|CA
H0CA42175|LIBERATORE, PHILIP LAURENCE|REP|2010|CA|H|C|C00474114|90605|WHITTIER|CA
H0CA42183|SU, DAVID SEOKBEOM|REP|2010|CA|H|C|C00479097|91765|DIAMOND BAR|CA
H0CA42191|LAMBERT, MARK|LIB|2010|CA|H|C||92692|MISSION VIEJO|CA
H0CA44130|RIGGS, CHRISTOPHER SCOTT|REP|2010|CA|H|C|C00462937|92882|CORONA|CA
H0CA45053|POUGNET, STEPHEN P|DEM|2010|CA|H|C|C00459842|91502|BURBANK|CA
H0CA45061|THIBODEAU, CLAYTON DEL|REP|2010|CA|H|C|C00467720|92545|HEMET|CA
H0CA45079|LUSSENHEIDE, BILL|AIP|2010|CA|H|C||92585|MENIFEE|CA
H0CA46051|LURIE, BARAK|REP|2010|CA|H|C|C00474668|90064|LOS ANGELES|CA
H0CA46069|ARNOLD, KENNETH|DEM|2010|CA|H|C|C00475830|91502|BURBANK|CA
H0CA47067|TRAN, VAN|REP|2010|CA|H|C|C00461962|92683|WESTMINSTER|CA
H0CA47075|PHAM, QUANG X|REP|2010|CA|H|C|C00463810|92841|GARDEN GROVE|CA
H0CA47083|IGLESIAS, CECILIA PATRICIA|IND|2010|CA|H|C|C00467845|92704|SANTA ANA|CA
H0CA47091|SCHANK, GARY 'JET'|IND|2010|CA|H|C|C00475327|92688|RANCHO SANTA MARGA|CA
H0CA47109|NGUYEN, TAN D|REP|2010|CA|H|C|C00482869|92057|OCEANSIDE|CA
H0CA47117|SMITH, KATHERINE H|REP|2010|CA|H|C||92804|ANAHEIM|CA
H0CA48024|ISSA, DARRELL|REP|2010|CA|H|I|C00350520|92085|VISTA|CA
H0CA48032|MORROW, BILL|REP|2006|CA|H|O|C00383885|92008|LA MESA|CA
H0CA48131|KROM, BETH|DEM|2010|CA|H|C|C00459735|91502|BURBANK|CA
H0CA48149|BINKLEY, MIKE|LIB|2010|CA|H|C||92637|LAGUNA WOODS|CA
H0CA49055|DAVIS, SUSAN A|DEM|2010|CA|H|I|C00344671|92116|SAN DIEGO|CA
H0CA49089|KATZ, HOWARD LOUIS|DEM|2010|CA|H|C|C00471441|92592|TEMECULA|CA
H0CA49097|CLARK, DION|AIP|2010|CA|H|C||92104|SAN DIEGO|CA
H0CA49105|PASTER, MIKE|LIB|2010|CA|H|C||92028|FALLBROOK|CA
H0CA50061|EMBLEM, TRACY|DEM|2010|CA|H|C|C00458133|92025|ESCONDIDO|CA
H0CA50079|ROBERTS, DAVID W|DEM|2010|CA|H|C|C00466912|92075|SOLANA BEACH|CA
H0CA50087|GROSSMITH, LARS|LIB|2010|CA|H|C||92056|OCEANSIDE|CA
H0CA51028|MCLEROY, WILLIAM DAVID|REP|2010|CA|H|C|C00468124|92154|SAN DIEGO|CA
H0CA51036|POPADITCH, NICHOLAS ALLEN|REP|2010|CA|H|C|C00468249|91910|CHULA VISTA|CA
H0CA51044|SHAPIRO, MARCUS JAY|W|2010|CA|H|C||92227|BRAWLEY|CA
H0CA52018|BENOIT, MICHAEL|LIB|2010|CA|H|C||92071|SANTEE|CA
H0CA52034|LINNELL, TERRI RUTH|REP|2010|CA|H|C|C00477000|92065|RAMONA|CA
H0CA52042|LUTZ, RAYMOND CLARK|DEM|2010|CA|H|C|C00479477|92020|EL CAJON|CA
H0CA53016|FRIEDMAN, MATT|REP|2010|CA|H|C|C00458182|92103|SAN DIEGO|CA
H0CA53024|ARRINGTON, RANDALL STEVEN PHD|REP|2010|CA|H|C|C00469916|30269|PEACHTREE CITY|GA
H0CA53032|WEAVER, CLARENCE MASON|REP|2010|CA|H|C|C00469684|92163|SAN DIEGO|CA
H0CA53040|MERRIMAN, CHARLES MILLER II|REP|2010|CA|H|C||92109|SAN DIEGO|CA
H0CA53065|DEKKER, PAUL|LIB|2010|CA|H|C||92120|SAN DIEGO |CA
H0CO00013|BROWN, DIGGS|REP|2010|CO|H|C|C00471276|80521|FORT COLLINS|CO
H0CO01078|FALLON, MICHAEL PETER|REP|2010|CO|H|C|C00481648|80209|DENVER|CO
H0CO01086|STANDLEY, KELLY D|REP|2010|CO|H|C|C00482331|80011|AURORA|CO
H0CO01094|STYSKAL, CHRISTOPHER THOMAS|CST|2010|CO|H|C|C00483776|80204|DENVER|CO
H0CO01102|BARTON, STEVEN DR|REP|2010|CO|H|C|C00468710|81240|PENROSE|CO
H0CO01110|JONES, CLINTON DOUGLAS|LIB|2010|CO|H|C|C00490318|80219|DENVER|CO
H0CO01128|SCHITTER, JEFFREY|LIB|2010|CO|H|C||80212|DENVER|CO
H0CO02134|BAILEY, STEPHEN|REP|2010|CO|H|C|C00472563|80503|HIWOT|CO
H0CO02142|BRANCATO, BOB|REP|2010|CO|H|C|C00473348|80520|FIRESTONE|CO
H0CO02159|HARRIS, CURTIS LEE|LIB|2010|CO|H|C|C00473975|80007|ARVADA|CO
H0CO02167|POLKE, KENNETH JEFFREY DR|REP|2010|CO|H|C||80031|WESTMINSTER|CO
H0CO02175|GOSS, JENNA|OTH|2010|CO|H|C||80221|DENVER|CO
H0CO02183|RAIBOURN, HENRY|DEM|2010|CO|H|C||80455|JAMESTOWN|CO
H0CO03074|BEESON, MARTIN C|REP|2010|CO|H|C|C00460956|81650|RIFLE|CO
H0CO03082|THOMPSON, DOUGLAS BOMAR|REP|2010|CO|H|C|C00465310|81506|GRAND JUNCTION|CO
H0CO03090|MCCONNELL, ROBERT M|REP|2010|CO|H|C|C00468108|80488|STEAMBOAT SPRINGS|CO
H0CO03108|SEGREST, JAKE|IND|2010|CO|H|C|C00476184|81521|FRUITA|CO
H0CO03116|GILMAN, GREGORY|LIB|2010|CO|H|C||81252|WESTCLIFFE|CO
H0CO03124|HARGIS, JOHN W., SR|UNK|2010|CO|H|C||81132|DEL NORTE|CO
H0CO04114|LUCERO, THOMAS JOSEPH|REP|2010|CO|H|C|C00457879|80534|JOHNSTOWN|CO
H0CO04122|GARDNER, CORY SCOTT REP.|REP|2010|CO|H|C|C00461749|80539|LOVELAND|CO
H0CO04130|MADERE, DEAN MATTHEW|REP|2010|CO|H|C|C00470781|80537|LOVELAND|CO
H0CO04148|ADEN, DOUG|OTH|2010|CO|H|C||80621|FORT LUPTON|CO
H0CO04155|BOWMAN, JASSEN|LIB|2010|CO|H|C||80521|FORT COLLINS|CO
H0CO04163|FAHLANEIGH, ROCHE|UNK|2010|CO|H|C||80526|FORT COLLINS|CO
H0CO04171|WASZKIEWICZ, KEN 'WASKO'|UNK|2010|CO|H|C||80525|FORT COLLINS|CO
H0CO04189|NELSON, MICHAEL|OTH|2010|CO|H|C||80620|EVANS|CO
H0CO05095|BRADLEY, KEVIN|DEM|2010|CO|H|C||81226|FLORENCE|CO
H0CO05103|KLAVER, JERELL|LIB|2010|CO|H|C||80863|WOODLAND PARK|CO
H0CO06069|CANTER, DAVID|DEM|2010|CO|H|C|C00456996|80139|HIGHLANDS RANCH|CO
H0CO06077|FLERLAGE, JOHN|DEM|2010|CO|H|C|C00458638|80160|LITTLETON|CO
H0CO06085|MCNEALY, ROBERT LEE|LIB|2010|CO|H|C|C00474155|80013|AURORA|CO
H0CO06093|KEARNS, MICHAEL SHAWN|UNK|2010|CO|H|C||80439|EVERGREEN|CO
H0CO07018|CAMPBELL, BRIAN T SR|REP|2010|CO|H|C|C00459511|80004|ARVADA|CO
H0CO07026|FRAZIER, RYAN L|REP|2010|CO|H|C|C00461020|80214|EDGEWATER|CO
H0CO07034|DEMING, MICHAEL|REP|2010|CO|H|C|C00469379|80012|AURORA|CO
H0CO07042|SHEELY, MICHEL L|REP|2010|CO|H|C|C00469593|80102|BENNETT|CO
H0CO07059|LAKEY, JIMMY|REP|2010|CO|H|C|C00474627|80001|ARVADA|CO
H0CO07067|SIAS, LANGHORNE C|REP|2010|CO|H|C|C00471516|80007|ARVADA|CO
H0CO07075|BAILEY, BUCK|LIB|2010|CO|H|C||80017|AURORA|CO
H0CO07083|MOORE, BUDDY|UNK|2010|CO|H|C||80214|WHEAT RIDGE|CO
H0CT01068|ZYDANOWICZ, MARK|REP|2010|CT|H|C|C00479048|06127|WEST HARTFORD|CT
H0CT01076|BRICKLEY, ANN|REP|2010|CT|H|C|C00481671|06109|WETHERSFIELD|CT
H0CT01084|KRAYESKE, KENNETH JAMES|GRE|2010|CT|H|C|C00488395|06074|SOUTH WINDSOR|CT
H0CT01092|HUTCHINSON, CHRISTOPHER J|OTH|2010|CT|H|C||06106|HARTFORD|CT
H0CT01100|STEPANEK, DANIEL J|W|2010|CT|H|C||06095|WINDSOR|CT
H0CT02132|DALY, MATTHEW MOULTON|REP|2010|CT|H|C|C00459875|06073|SOUTH GLASTONBURY|CT
H0CT02140|NOVAK, DARIA IRENE|REP|2010|CT|H|C|C00461012|06443|MADISON|CT
H0CT02157|MULLEN, WESLEY MARTIN|REP|2010|CT|H|C|C00480715|06443|MADISON|CT
H0CT02165|DUBITSKY, DOUG|REP|2010|CT|H|C|C00482653|06235|CHAPLIN|CT
H0CT02173|PECKINPAUGH, JANET|REP|2010|CT|H|C|C00482885|06426|ESSEX|CT
H0CT02181|BIANCHI, MURIEL P.|W|2010|CT|H|C||06249|LEBANON|CT
H0CT03072|DELAURO, ROSA L|DEM|2010|CT|H|I|C00238865|06511|NEW HAVEN|CT
H0CT03106|LABRIOLA, JERRY JR.|REP|2010|CT|H|C|C00467969|06492|WALLINGFORD|CT
H0CT03114|ROGERS, MARGARET H|REP|2010|CT|H|C|C00468389|06461|MILFORD|CT
H0CT03122|CHENEY, JEFFREY M|REP|2010|CT|H|C|C00479790|06513|EAST HAVEN|CT
H0CT03130|JOSEFF, MATTHEW JASON|IND|2010|CT|H|C|C00484006|06437|GUILFORD|CT
H0CT04120|GREGORY, WILL|REP|2010|CT|H|C|C00464875|06904|STAMFORD|CT
H0CT04138|MERKLE, ROBERT|REP|2010|CT|H|C|C00465047|06897|WILTON|CT
H0CT04146|DEBICELLA, DAN|REP|2010|CT|H|C|C00465534|06484|SHELTON|CT
H0CT04153|RUSSO, ROBERT|REP|2010|CT|H|C|C00465930|06055|BRIDGEPORT|CT
H0CT04161|TORRES, ENRIQUE RAUL|REP|2010|CT|H|C|C00469692|06605|BRIDGEPORT|CT
H0CT04179|HERRMANN, THOMAS A|REP|2010|CT|H|C|C00479006|06897|WILTON|CT
H0CT04187|FLANAGAN, EUGENE|W|2010|CT|H|C||06897|WILTON |CT
H0CT05085|FRANKS, GARY A|REP|1996|CT|H|C|C00303313|06723|WATERBURY|CT
H0CT05119|BERNIER, JUSTIN|REP|2010|CT|H|C|C00461053|06062|PLAINVILLE|CT
H0CT05127|PISTONE, JOHN|W|2010|CT|H|C|C00462663|06804|BROOKFIELD |CT
H0CT05135|CARTER, DANIEL E|REP|2010|CT|H|C|C00465989|06703|WATERBURY|CT
H0CT05143|WESTBY, KIE|REP|2010|CT|H|C|C00466623|06488|SOUTHBURY|CT
H0CT05150|GREENBERG, MARK DANIEL|REP|2010|CT|H|C|C00469122|06759|LITCHFIELD|CT
H0CT05168|EVANS, WILLIAM J JR|REP|2010|CT|H|C|C00469742|06705|WOLCOTT|CT
H0CT05176|CALIGIURI, SAM|REP|2010|CT|H|C|C00471219|06705|WATERBURY|CT
H0CT05184|SMITH, ELMON|W|2010|CT|H|C||06804|BROOKFOELD|CT
H0DC00058|NORTON, ELEANOR HOLMES|DEM|2010|DC|H|I|C00244335|20003|Washington|DC
H0DC00157|SLOAN, DOUGLASS|DEM|2010|DC|H|C|C00477216|20011|WASHINGTON|DC
H0DC00165|MALONE, JOAN F M|REP|2010|DC|H|C|C00484477|20002|WASHINGTON|DC
H0DC00173|ALSTON, DONNA JEAN|DEM|2010|DC|H|C||20019|WASHINGTON|DC
H0DC00181|WALLACE, ALLEN|DEM|2010|DC|H|C||20002|WASHINGTON|DC
H0DC00199|SMITH, MARJORIE (MISSY) REILLY|REP|2010|DC|H|C|C00490391|20016|WASHINGTON|DC
H0DC00207|TINGLING-CLEMMONS, RICK|GRE|2010|DC|H|C||20019|WASHINGTON|DC
H0DC00215|LEE, MICHAEL AGUSTUS (MATTHEW) DR ESQ|IND|2010|DC|H|C|C00486746|20013|WASHINGTON|DC
H0DC00223|NOBLE, QUEEN|OTH|2010|DC|H|C||20032|WASHINGTON|DC
H0DE00068|MILLER, MICHEAL CARLTON SR|DEM|2008|DE|H|C|C00455006|19958|LEWES|DE
H0DE00084|SPENCER, SCOTT RICHARD|DEM|2010|DE|H|O||19899|WILMINGTON|DE
H0DE00092|CULLIS, FREDERICK R|REP|2010|DE|H|O|C00470831|19707|HOCKESSIN|DE
H0DE00100|LOFLAND, EARL R|OTH|2010|DE|H|O|C00472209|19938|CLAYTON|DE
H0DE00118|CAMPBELL, DOUGLAS ALLEN JR|CON|2010|DE|H|O|C00472902|19734|TOWNSEND|DE
H0DE00126|WANGEN, BRENT|LIB|2010|DE|H|O|C00475418|19966|MILLSBORO|DE
H0DE00134|WADE, KEVIN LYNN|REP|2010|DE|H|O|C00477844|19720|NEW CASTLE|DE
H0DE00142|ROLLINS, MICHELE M|REP|2010|DE|H|O|C00480558|19899|WILMINGTON|DE
H0DE01017|CARNEY, JOHN CHARLES JR|DEM|2010|DE|H|O|C00460899|19802|WILMINGTON|DE
H0DE01025|IZZO, ROSE|REP|2010|DE|H|O|C00473421|19810|WILMINGTON|DE
H0DE01033|URQUHART, GLEN|REP|2010|DE|H|O|C00476309|19971|REHOBOTH BEACH|DE
H0DE01058|BROWN, JEFFREY|OTH|2010|DE|H|O||19805|WILMINGTON|DE
H0FL00023|KRAUSE, JOHN E|REP|2010|FL|H|C|C00466060|32504|PENSACOLA|FL
H0FL01096|KELLEY, HENRY ARTHUR JR|UNK|2010|FL|H|C|C00467407|32548|FORT WALTON BEACH|FL
H0FL01104|CANTRELL, JOSEPH HENRY JR|IND|2010|FL|H|C|C00485300|32571|PACE|FL
H0FL02086|LAWSON, ALFRED 'AL' JR.|DEM|2010|FL|H|C|C00460261|32301|TALLAHASSEE|FL
H0FL02094|MCKAIN, PAUL CRANDALL|OTH|2010|FL|H|C|C00464255|32337|LLOYD|FL
H0FL02102|MEECE, CARL EDWARD JR|REP|2010|FL|H|C|C00465252|32071|O'BRIEN|FL
H0FL02110|SOUTHERLAND, WILLIAM STEVE II|REP|2010|FL|H|C|C00468959|32444|LYNN HAVEN|FL
H0FL02128|RANSON, CHARLES|REP|2010|FL|H|C|C00469635|32308|TALLAHASSEE|FL
H0FL02136|NETHERWOOD, RAYMOND HEATH|IND|2010|FL|H|C|C00473264|32550|MIRAMAR BEACH|FL
H0FL02144|SCHOLL, DAVID EUGENE|REP|2010|FL|H|C|C00477505|32578|NICEVILLE|FL
H0FL02151|OLSCHNER, BARBARA F|REP|2010|FL|H|C|C00476879|32459|SANTA ROSA BEACH|FL
H0FL02169|DORN, JOSEPH C|REP|2010|FL|H|C||32344|MONTICELLO|FL
H0FL02177|BERRYHILL, DIANNE JORDEN|NPA|2010|FL|H|C|C00483396|32308|TALLAHASSEE|FL
H0FL02185|MCNEIL, RON|REP|2010|FL|H|C||32550|MIRAMAR BEACH|FL
H0FL03068|GILMAN, JAMES NICHOLAS|REP|2010|FL|H|C|C00466243|32202|JACKSONVILLE|FL
H0FL03076|MARTIN-BACK, TERRY L|NPA|2010|FL|H|C|C00467704|32606|GAINESVILLE|FL
H0FL03084|ANNARUMMA, JOHN|UNK|2010|FL|H|C|C00469387|32616|ALACHUA|FL
H0FL03092|MACNAUGHTON, GEORGE SCOTT|LIB|2010|FL|H|C|C00469288|32218|JACKSONVILLE|FL
H0FL03100|KOLB, EUNA LEANNE|REP|2010|FL|H|C|C00479030|32003|FLEMING ISLAND|FL
H0FL03118|BLACK, DEAN A|REP|2010|FL|H|C|C00481739|32102|ASTOR|FL
H0FL03126|PENOSO, ANTHONY PAUL|REP|2010|FL|H|C||32221|JACKSONVILLE|FL
H0FL03134|NWASIKE, C CHRISTIAN|REP|2010|FL|H|C|C00483735|32208|JACKSONVILLE|FL
H0FL03142|FORTUNE, SCOTT|DEM|2010|FL|H|C|C00486076|32250|JACKSONVILLE BEACH|FL
H0FL04033|PUESCHEL, DEBORAH KATZ|NNE|2010|FL|H|C|C00346767|32256|JACKSONVILLE|FL
H0FL04066|CRENSHAW, ANDER HON|REP|2010|FL|H|I|C00352849|32204|JACKSONVILLE|FL
H0FL04108|STANLEY, TROY DWAYNE|REP|2010|FL|H|C|C00463042|32226|JACKSONVILLE|FL
H0FL04116|KONIZ, GARY L|NNE|2010|FL|H|C||32256|JACKSONVILLE|FL
H0FL05105|DOOLAN, THOMAS JOSEPH|DEM|2010|FL|H|O|C00459859|34753|MASCOTTE|FL
H0FL05113|PICCILLO, JAMES JOHN|DEM|2010|FL|H|O|C00460642|34639|LAND O LAKES|FL
H0FL05121|SAGER, JASON PATRICK|REP|2010|FL|H|O|C00471862|34601|BROOKSVILLE|FL
H0FL05139|NUGENT, RICHARD B|REP|2010|FL|H|O|C00482281|34604|BROOKSVILLE|FL
H0FL06061|YOST, MICHAEL F ''MIKE''|REP|2010|FL|H|C|C00462515|32110|JACKSONVILLE|FL
H0FL06079|SCHONBERG, STEVEN E|DEM|2010|FL|H|C|C00480608|34480|OCALA|FL
H0FL06087|BROWNING, DONALD EDWARD|REP|2010|FL|H|C|C00480921|32195|WEIRSDALE|FL
H0FL07051|BACON, STEPHEN|OTH|2010|FL|H|C|C00460881|32713|DEBARY|FL
H0FL07069|SILVA, PETER|DEM|2010|FL|H|C|C00461731|32084|ST AUGUSTINE|FL
H0FL07077|BEAVEN, HEATHER MAURINE|DEM|2010|FL|H|C|C00463778|32137|PALM COAST|FL
H0FL07085|MORRIS, RALPH LEROY|UNK|2010|FL|H|C||32145|HASTINGS|FL
H0FL08042|KELLER, RICHARD A.|REP|2008|FL|H|I|C00345090|32802|Orlando|FL
H0FL08067|HERING, ROBERT (BOB) NELSON JR|REP|2008|FL|H|C|C00347047|32804|ORLANDO|FL
H0FL08091|FANELLI, DANIEL ROY|REP|2010|FL|H|C|C00468017|34786|WINDERMERE|FL
H0FL08109|SULLIVAN, PATRICIA ANNE|REP|2010|FL|H|C|C00468090|32726|EUSTIS|FL
H0FL08117|DUNMIRE, PEG|REP|2010|FL|H|C|C00468850|32837|ORLANDO|FL
H0FL08125|GUTIERREZ, ARMANDO JR|REP|2010|FL|H|C|C00468983|32308|TALLAHASSEE|FL
H0FL08133|BUTLER, KEVIN MICHAEL|REP|2010|FL|H|C|C00470096|32835|ORLANDO|FL
H0FL08141|BROWN, PRINCE|REP|2010|FL|H|C|C00472936|32860|ORLANDO|FL
H0FL08158|KELLY, KURT|REP|2010|FL|H|C|C00474064|32853|ORLANDO|FL
H0FL08166|GERRITZEN, STEVEN J|UNK|2010|FL|H|C|C00475459|34483|OCALA|FL
H0FL08174|ODONOGHUE, WILLIAM BRUCE|REP|2010|FL|H|C|C00475517|32814|ORLANDO|FL
H0FL08182|TYSALL, TERRENCE NEAL SR|REP|2010|FL|H|C|C00475731|32836|ORLANDO|FL
H0FL08190|BIELING, ROSS PARKER|REP|2010|FL|H|C|C00481184|32789|WINTER PARK|FL
H0FL08208|WEBSTER, DANIEL|REP|2010|FL|H|C|C00481911|32805|ORLANDO|FL
H0FL08216|METCALFE, GEORGE L|IND|2010|FL|H|C|C00483180|32801|ORLANDO|FL
H0FL09065|HINDAHL, PHIL|DEM|2010|FL|H|C|C00483511|33549|LUTZ|FL
H0FL10055|JUSTICE, CHARLIE|DEM|2010|FL|H|C|C00461111|33170|ST PETERSBURG|FL
H0FL10063|FORCADE, ERIC LEE|REP|2010|FL|H|C|C00468769|34682|PALM HARBOR|FL
H0FL10071|ROKICKI, MARTIN|NNE|2010|FL|H|C||33702|ST PETERSBURG|FL
H0FL11137|KELLER, SCOTT THOMAS|REP|2010|FL|H|C|C00458711|34637|LAND O LAKES|FL
H0FL11145|STANFORD, STEVEN CRAIG|REP|2010|FL|H|C|C00464321|33611|TAMPA|FL
H0FL11152|BUNTYN, TONY|REP|2010|FL|H|C|C00468363|33629|TAMPA|FL
H0FL11160|PRENDERGAST, MIKE|REP|2010|FL|H|C|C00473330|33606|TAMPA|FL
H0FL11178|CASTELLANO, THOMAS C|REP|2010|FL|H|C|C00475038|33607|TAMPA|FL
H0FL11186|CURTIS, TIMOTHY LYNN|DEM|2010|FL|H|C|C00483099|33612|TAMPA|FL
H0FL12010|SHAW, E CLAY JR|REP|2008|FL|H|C|C00117119|33303|Fort Lauderdale|FL
H0FL12051|PUTNAM, ADAM H|REP|2010|FL|H|I|C00364117|33831|BARTON|FL
H0FL12101|ROSS, DENNIS ALAN|REP|2010|FL|H|O|C00459461|33813|LAKELAND|FL
H0FL12119|EDWARDS, LORI|DEM|2010|FL|H|O|C00459776|33881|WINTER HAVEN|FL
H0FL12127|SNIDER, THOMAS K|LIB|2010|FL|H|O|C00461566|33594|VALRICO|FL
H0FL12135|WILKINSON, RANDY|REP|2010|FL|H|O|C00467514|33830|BARTOW|FL
H0FL12143|EDWARDS, RANDOLPH|DEM|2010|FL|H|O|C00467910|33594|VALRICO|FL
H0FL12150|LINDSEY, JOHN W JR|REP|2010|FL|H|O|C00470054|33884|WINTER HAVEN|FL
H0FL12168|OSINSKI, JOHN V|IND|2010|FL|H|O|C00473728|33596|VALRICO|FL
H0FL13109|GOLDEN, JAMES THEOPOLIS|DEM|2010|FL|H|C|C00463760|34208|BRADENTON|FL
H0FL13117|EATON, RICHARD CHRISTOPHER|DEM|2010|FL|H|C|C00479022|34293|VENICE|FL
H0FL14065|ROACH, JAMES LLOYD|DEM|2010|FL|H|C|C00471177|33990|CAPE CORAL|FL
H0FL14073|ST CLAIRE, WILLIAM MAVERICK|UNK|2010|FL|H|C|C00482190|34102|NAPLES|FL
H0FL15054|ROBERTS, C SHANNON|DEM|2010|FL|H|C|C00468488|32920|CAPE CANAVERAL|FL
H0FL16045|CRAFT, CHRISTOPHER LEE|DEM|2010|FL|H|C|C00465062|34954|FT PIERCE|FL
H0FL16052|HORN, JIM|OTH|2010|FL|H|C|C00478818|34990|PALM CITY|FL
H0FL16078|TAUTIVA, ED|DEM|2010|FL|H|C|C00483578|33449|WELLINGTON|FL
H0FL16086|DEAN, WILLIAM|NNE|2010|FL|H|C||34953|PORT SAINT LUCIE|FL
H0FL17035|WILLIAMS, ANDRE LEWIS|DEM|2010|FL|H|O|C00458745|33056|MIAMI GARDENS|FL
H0FL17043|ROBERSON, YOLLY|DEM|2010|FL|H|O|C00464594|33179|MIAMI|FL
H0FL17050|BASTIEN, MARLEINE M|DEM|2010|FL|H|O|C00459974|33238|MIAMI|FL
H0FL17068|WILSON, FREDERICA S|DEM|2010|FL|H|O|C00460055|33169|MIAMI GARDENS|FL
H0FL17076|BRUTUS, PHILLIP J|DEM|2010|FL|H|O|C00461343|33162|N MIAMI BEACH|FL
H0FL17084|GIBSON, SHIRLEY|DEM|2010|FL|H|O|C00460998|33269|MIAMI GARDENS|FL
H0FL17092|VEREEN, RODERICK D|DEM|2010|FL|H|O|C00462929|33167|MIAMI|FL
H0FL17100|ADAM, LEROY|DEM|2010|FL|H|O|C00463455|33138|MIAMI|FL
